solv_comb_sm,salt_comb_sm,solv_ecfp_pca_0,solv_ecfp_pca_1,solv_ecfp_pca_2,solv_ecfp_pca_3,solv_ecfp_pca_4,solv_ecfp_pca_5,solv_ecfp_pca_6,solv_ecfp_pca_7,solv_ecfp_pca_8,solv_ecfp_pca_9,salt_ecfp_pca_0,salt_ecfp_pca_1,salt_ecfp_pca_2,salt_ecfp_pca_3,salt_ecfp_pca_4,salt_ecfp_pca_5,salt_ecfp_pca_6,salt_ecfp_pca_7,salt_ecfp_pca_8,salt_ecfp_pca_9,mol_wt_solv,mol_wt_salt,conc_salt_1,conc_salt_2,theor_capacity,amt_electrolyte,pressure_type,rank,prediction_aggr,uncertainty_aggr,explore_aggr,exploit_aggr,ratio_aggr,EI_aggr
COCCOCCOCCCC(C)(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.91815808,-0.986948954,1.008159887,-0.334486477,0.071608146,0.745364915,1.654982873,0.027044006,-0.294747318,-0.289533113,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,218.1881947,186.9396855,1.0,0.0,150,50,2,55.0,2.1441383565536073e-06,0.001073518350461784,4.5400125042773966e-08,-3.688729130651745e-08,-4.333138934619728,8.512833736256517e-09
COCCOCCOCCCC(=O)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.269157452,0.343811791,1.513339523,0.314918381,-0.46189171,0.953528015,0.459543079,0.373009892,-1.046820022,-0.549721999,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,220.1310737,186.9396855,1.0,0.0,150,50,2,3916.0,1.2886036345555876e-06,0.0007720559167036629,1.0003261050266757e-08,-8.931716823386021e-09,-8.335369272984885,1.0715442268807348e-09
COCCOS(C)(C)C(C)(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.038596509,-1.050592159,1.102936884,-0.409383369,0.287134454,0.289849231,1.315365524,0.279900675,-0.249303461,-0.289309006,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,194.1340509,186.9396855,1.0,0.0,150,50,2,811.0,1.7970965363968058e-06,0.0009197560081979702,1.9400692670010956e-08,-1.65708193556189e-08,-5.855675330532878,2.8298733143920606e-09
COCCCC1COCN1C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.445589325,-1.11185685,0.987386005,0.131589757,-0.79947076,0.559914563,0.91029445,1.005833913,-0.882468798,0.751275223,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,159.1259288,186.9396855,1.0,0.0,150,50,2,4965.0,7.142891825980759e-07,0.0006023545183665509,8.388847339941034e-09,-7.469360919533928e-09,-8.123405363862616,9.194864204071067e-10
COCCOCCOCSC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.943064553,-1.002049271,1.117137476,-0.389313522,-0.423406146,0.354447932,0.751039806,0.651051168,-0.938231211,-0.509537907,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,180.0820154,186.9396855,1.0,0.0,150,50,2,1070.0,1.8679285713728742e-06,0.0009486214583846246,1.810805337411904e-08,-1.569491986275304e-08,-6.503958354906211,2.4131335113659974e-09
CON(C=O)C1CCCC1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.808204372,-0.288909002,0.423424968,-0.906160756,-0.270192539,0.669617639,0.001185018,-0.772906824,-0.586126923,-0.765889061,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,143.0946287,186.9396855,1.0,0.0,150,50,2,1646.0,1.2934074190676058e-06,0.0007698535288022938,1.451651469470896e-08,-1.2662655864828792e-08,-6.830431562929358,1.8538588298801686e-09
COCCOCCOCC([Si])OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.155686041,-1.067888047,0.936003391,-0.52878723,-0.938511284,0.026648495,0.791575443,0.542908242,-0.715742592,-0.363913112,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,205.0896106,186.9396855,1.0,0.0,150,50,2,1760.0,1.6972703367165789e-06,0.000885685812409519,1.4103416307723616e-08,-1.2321501001769673e-08,-6.914751200912654,1.7819153059539438e-09
COCCCN1CCC(=O)N(C)C(C(C)(C)C)C1=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.657305871,-0.596402571,1.214651915,0.596636348,-0.041045273,-0.084602789,1.798541799,0.975190162,-0.61542203,0.18659786,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,270.1943427,186.9396855,1.0,0.0,150,50,2,3571.0,8.737013215193013e-07,0.0006467094127407228,9.995506271996276e-09,-8.856006945129605e-09,-7.771840435817838,1.1394993268666714e-09
COP(=O)(OC)OCC1CCCN(C)C1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,1.511601802,-0.115242928,0.590011025,0.502114398,-1.000344799,-0.019557146,1.180666053,0.128561105,-0.408884539,-0.290955092,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,237.1129948,186.9396855,1.0,0.0,150,50,2,2549.0,9.599539334460435e-07,0.0006769843630866036,1.2060821296206509e-08,-1.0648347191819288e-08,-7.5387910891569225,1.4124741043872213e-09
COCCOCCN1CCC(F)C1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.821669491,-0.313100707,0.823953408,0.448077361,-1.110379832,0.129865324,1.66789636,0.774640843,-0.51858611,0.009132494,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,191.132157,186.9396855,1.0,0.0,150,50,2,1152.0,1.188617285931974e-06,0.0007563619694571881,1.793936310047616e-08,-1.563967337311345e-08,-6.800775420712537,2.2996897273627122e-09
COCCCOCCOCCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.645780394,-1.418639138,0.806407791,-0.224866325,-0.713033621,0.900508378,0.986325897,0.475299903,-0.979914097,-0.517667933,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,206.1518092,186.9396855,1.0,0.0,150,50,2,71.0,2.207064058108323e-06,0.0011013144995836287,4.580109408217337e-08,-3.784600964020904e-08,-4.7574617109738515,7.95508444196432e-09
COCCOCCCN1C(=O)C(C)N(C)C1C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.083504656,-0.353119644,1.076742537,0.527930105,-0.889242389,0.006511973,0.821560993,0.432883395,-1.200246732,-0.24454488,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,244.1786926,186.9396855,1.0,0.0,150,50,2,4141.0,1.1652622790130644e-06,0.0007303712698504799,9.572662477028826e-09,-8.537793407358553e-09,-8.25011941856456,1.0348690696702721e-09
COCCOCCC(=O)CC(C)(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.280990976,-0.167525315,1.469069766,-0.205574252,0.58553878,0.300245412,1.227486102,0.23352353,-0.486282235,-0.273281377,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,202.1568946,186.9396855,1.0,0.0,150,50,2,3281.0,1.4220001257665187e-06,0.0007924002749556614,1.0173136506498382e-08,-8.972182585073646e-09,-7.470879960514726,1.2009539214247373e-09
CCCC(C)(C)CCOCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.272103673,-1.216191406,0.92858184,0.099591693,0.230750552,0.672050181,1.454854551,0.049319775,0.366318588,-0.030028692,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,188.17763,186.9396855,1.0,0.0,150,50,2,2189.0,1.4426075007171191e-06,0.0008030853610505075,1.240619383024122e-08,-1.0845529319793425e-08,-6.94930220248398,1.5606645104477923e-09
[Si]COC1CCCC1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.821969741,-1.06066378,0.393244351,-0.314797668,-0.305067307,0.500222577,-0.024709372,-0.868977607,-0.486795088,-0.708793657,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,127.0579165,186.9396855,1.0,0.0,150,50,2,2395.0,1.3934135613456687e-06,0.0007918002484097994,1.212983122735469e-08,-1.066234608514396e-08,-7.265726771912263,1.4674851422107278e-09
COP(=O)(OCCCC(C)(C)C)OCC(C)(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.080184187,-1.195550966,1.128151271,-0.262113989,0.460445096,0.293457148,1.306618574,0.167182899,-0.228195141,-0.288579359,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,280.180346,186.9396855,1.0,0.0,150,50,2,1770.0,1.592511101262628e-06,0.0008459978235492816,1.3527975759798684e-08,-1.1752753492844592e-08,-6.620440556443586,1.7752222669540918e-09
COCCCOCCOC(C)=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.082581523,-0.06551942,1.318102724,0.167833911,-0.313313535,0.793693985,0.487393667,0.267297407,-1.071781076,-0.426548967,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,176.104859,186.9396855,1.0,0.0,150,50,2,3773.0,1.4701750794323854e-06,0.0008169968057506867,9.981133578775693e-09,-8.883867932883592e-09,-8.096369339678747,1.0972656458920996e-09
COCC(F)(F)N1CCCCC1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.484376756,-0.802194881,0.836333569,-0.301244666,0.025667486,-0.1354304,1.411901201,0.342227061,0.243356623,-0.777009956,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,179.1121705,186.9396855,1.0,0.0,150,50,2,1843.0,1.4973305124464221e-06,0.0008277232549501514,1.3829480843833165e-08,-1.2103665793524767e-08,-7.013304114691716,1.7258150503083963e-09
CCOCCOCCOCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.983781464,-1.456066267,0.669588417,-0.126827698,-0.37558192,0.592812989,0.590456659,0.497365725,-0.505056294,-0.322318234,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,178.1205091,186.9396855,1.0,0.0,150,50,2,3521.0,1.5669098401532368e-06,0.0008271797063333217,9.633998204761448e-09,-8.481842949516102e-09,-7.361718753528502,1.152155255245349e-09
COCCCCCCOCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.837219293,-1.040780025,0.952667629,0.086999367,-0.651659765,1.076659126,0.883596009,0.349644464,-0.964011069,-0.482547527,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,190.1568946,186.9396855,1.0,0.0,150,50,2,116.0,2.170033134233894e-06,0.0010835717192253656,4.1207886289153686e-08,-3.4289758565270746e-08,-4.956508456311781,6.9181277238829365e-09
COCCCCCN1C(=O)CCCCC1=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.158901135,-0.309628527,1.345069351,0.898019527,-0.557435552,0.312857995,0.772152482,1.000690299,-0.99044858,-0.807418014,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,227.1521435,186.9396855,1.0,0.0,150,50,2,1954.0,1.2890036602604023e-06,0.0007873338999447337,1.4413481663869245e-08,-1.274723857297834e-08,-7.650287429646695,1.6662430908909043e-09
COCCCSCC(F)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.159152856,-1.394600909,0.711516803,-0.248894668,-0.837747848,-0.020688886,0.746364752,0.558534618,-0.779055042,-0.452437618,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,170.0576924,186.9396855,1.0,0.0,150,50,2,1624.0,1.7413951801130233e-06,0.0009009684019242037,1.4671885175022708e-08,-1.2804855685289828e-08,-6.858411051194403,1.8670294897328797e-09
COCCCC(C)(C)C(C)(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.020684714,-1.526161663,0.918695632,-0.372682347,0.142824864,0.502322242,1.61571346,0.392017227,-0.204780952,-0.224351822,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,172.1827154,186.9396855,1.0,0.0,150,50,2,173.0,2.0279180686003808e-06,0.0010194183453026194,3.460616508808211e-08,-2.861839209538662e-08,-4.779471788643013,5.987772992695486e-09
COC1C(=O)CCCC1C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.973328139,-0.50091736,1.274681244,-0.415654532,-0.15580661,0.347729913,-0.189488026,-0.586179797,-0.84347601,-0.440462257,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,142.0993797,186.9396855,1.0,0.0,150,50,2,2840.0,1.2722398704402747e-06,0.0007574701374139832,1.1209544495208245e-08,-9.892785108484854e-09,-7.512978611150782,1.3167593867233904e-09
COCCCN1CCCC(=O)N1C(C)(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.423182668,-0.587154347,1.21015383,0.557492274,-0.053554679,-0.117780437,1.736636308,1.013644379,-0.29217106,-0.437151218,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,228.183778,186.9396855,1.0,0.0,150,50,2,1350.0,1.3102035431224352e-06,0.0007839760140915069,1.629543540645993e-08,-1.4210776675009617e-08,-6.816835993641536,2.0846587314503157e-09
COCCCCCC(F)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.237919554,-1.531607388,0.634129891,0.055390846,-1.124519213,0.188242181,0.883395812,0.458912237,-0.665486352,-0.267665103,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,164.121258,186.9396855,1.0,0.0,150,50,2,739.0,1.8364210390511471e-06,0.0009440961728188607,2.1133598827772606e-08,-1.8140189217835327e-08,-6.060042420394114,2.993409609937282e-09
COCOCP(C)(=O)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.7146973,-1.066714254,1.048676814,-0.398667014,-0.133117922,0.210908839,0.556009258,0.564088889,-0.776710704,-0.437211986,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,168.0551455,186.9396855,1.0,0.0,150,50,2,4603.0,1.5664078561847096e-06,0.0008250062711670479,8.483128084195811e-09,-7.518786634047425e-09,-7.796809556294072,9.643414501483867e-10
COCCCC(COC)(OC)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.971165034,-1.491205363,0.960822402,-0.364277025,-0.071169738,0.560316618,1.397764517,0.538231398,-0.404328049,-0.322047731,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,192.1361591,186.9396855,1.0,0.0,150,50,2,138.0,2.087367129288329e-06,0.0010386959641731882,3.662293068256133e-08,-3.01216435804803e-08,-4.633181569667723,6.501287102081028e-09
CCS(=O)(=O)OCCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.095373981,-1.227302066,0.791333623,0.276050165,-0.348863139,0.599257247,0.638428296,0.627054027,-0.796216625,-0.51798827,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,182.0612799,186.9396855,1.0,0.0,150,50,2,2131.0,1.6781842972733678e-06,0.0008746060282466829,1.273032334365299e-08,-1.1150993054178518e-08,-7.060583291851558,1.5793302894744686e-09
COCCOC(C)(CCCCC=O)OOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.280516462,-0.78790292,1.238126825,-0.154730736,0.372573734,0.371654988,1.339146986,0.234933871,-0.308344402,-0.210825422,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,234.1467238,186.9396855,1.0,0.0,150,50,2,1319.0,1.6198194479740422e-06,0.0008582300554487405,1.5539688764829848e-08,-1.3412943831128586e-08,-6.306794772885853,2.1267449337012613e-09
COC(=O)CN(C=O)C1CCCC1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.24848884,1.074212276,0.783324408,-0.546049585,-0.24865996,0.859150695,-0.211651247,-0.793402126,-0.390680838,-0.738472394,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,185.1051933,186.9396855,1.0,0.0,150,50,2,,7.284479112839969e-07,0.0006029812926843757,7.963436401691498e-09,-7.0889405630756e-09,-8.106317091566245,8.744958386158967e-10
CO[Si](OC)OCCCC(F)(F)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.771180719,-1.021528072,0.880977391,-0.270763413,0.406146555,0.472351031,1.024296864,-0.199445883,-0.279543017,-0.377656174,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,217.0507804,186.9396855,1.0,0.0,150,50,2,2431.0,1.5708336690476229e-06,0.000835814963850817,1.1704300861264371e-08,-1.024791536537443e-08,-7.0365403900924735,1.4563854958899416e-09
CCCOCCCC(F)(F)COC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.965492308,-1.672975471,0.604800074,0.182598803,-0.098522887,0.929669096,1.28202523,-0.222945779,0.150088281,-0.24861156,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,196.1274863,186.9396855,1.0,0.0,150,50,2,1100.0,1.7287162733262698e-06,0.0009102795956486834,1.795609863854497e-08,-1.5595066494129934e-08,-6.605190247417717,2.361032144415036e-09
COCCC1CCOCC1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.516062049,-1.104718709,0.979085232,-0.801826136,-0.463091442,0.852632154,0.904935483,0.042234972,-0.556379223,1.261443094,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,144.1150298,186.9396855,1.0,0.0,150,50,2,2405.0,5.576395081377814e-07,0.0005835637487466565,1.2267406875191673e-08,-1.0803261923802086e-08,-7.378546716668303,1.4641449513895838e-09
COCCOCCCN1CCN(C)CC1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.406989521,-0.432843091,0.707500219,0.79277829,-0.814868335,0.355565751,1.651673184,1.466914543,-0.608828563,-0.315157042,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,216.183778,186.9396855,1.0,0.0,150,50,2,2297.0,1.0739247401140061e-06,0.0007151914143548734,1.2904237984333953e-08,-1.1397521141870164e-08,-7.564474505530108,1.50671684246379e-09
COC1CCCC(C)O1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.876198025,-0.897698363,1.07401506,-0.863692835,-0.631975478,0.596013483,-0.070856399,-0.679921482,-0.53626292,0.245493913,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,130.0993797,186.9396855,1.0,0.0,150,50,2,2251.0,1.010983765185382e-06,0.0006837217917190731,1.2396630560035884e-08,-1.0867581545341779e-08,-7.1074121502350245,1.5290490146941056e-09
CCOCCOC(C)(C)CCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.121768177,-1.477017635,0.853126952,-0.315280208,0.178055228,0.527526342,1.537095295,0.261264503,0.011936746,-0.151556687,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,190.1568946,186.9396855,1.0,0.0,150,50,2,642.0,1.7741474148064926e-06,0.0009201254688871026,2.1748819594912287e-08,-1.849791767918949e-08,-5.690087907520493,3.2509019157227966e-09
COCCCC(C)(C)CN1CCCC1=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.20144333,-0.597602289,1.23841375,0.353829461,0.059158198,0.009141688,1.744951134,0.772517804,-0.242270927,-0.527817912,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,213.172879,186.9396855,1.0,0.0,150,50,2,630.0,1.5904824220798174e-06,0.0008789688666232236,2.308799373149413e-08,-1.97981578493413e-08,-6.017977357698954,3.2898358821528307e-09
COCC(COP(C)C)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.026999815,-1.490943847,0.80720684,-0.682696811,-0.993239808,-0.129423923,0.6319822,0.42905066,-0.559021031,-0.30697867,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,180.091531,186.9396855,1.0,0.0,150,50,2,2648.0,1.6242464331615332e-06,0.0008573500678785329,1.1495652045856876e-08,-1.0116607864534543e-08,-7.33595631057591,1.379044181322331e-09
COCCCOCCN1CCC(=O)N(C)C(C)C1=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,1.079957315,-0.54668255,1.054702985,0.789062748,-0.861077375,0.314765182,1.258664522,0.992698536,-1.291609436,-0.134426938,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,272.1736072,186.9396855,1.0,0.0,150,50,2,1481.0,1.032938475598133e-06,0.0007209670997866671,1.652531772236742e-08,-1.4552533089090912e-08,-7.376645602171622,1.9727846332765083e-09
COCCOCCOCCOCCP(=O)(OC)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.916807903,-0.700387112,1.230848596,-0.260793508,-0.271646674,0.417050352,0.686989731,0.636690526,-1.034193796,-0.45221375,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,300.1337898,186.9396855,1.0,0.0,150,50,2,4275.0,1.373779839190147e-06,0.0007789141191692046,9.103423371179317e-09,-8.089735411328442e-09,-7.98049866599829,1.0136879598508757e-09
COCCOCC(OC)OCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.252718201,-1.070372559,0.820153692,-0.514383275,-0.991533221,-0.136207407,0.708532132,0.504788247,-0.703032542,-0.428893547,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,208.1310737,186.9396855,1.0,0.0,150,50,2,2780.0,1.5933415744111918e-06,0.0008476706618823303,1.1259279850354408e-08,-9.920174697863321e-09,-7.408062525492649,1.3391051524910844e-09
COCCCC1C(=O)CCCN1C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.744987722,-0.347243046,1.111630373,0.669691453,-0.387683838,0.2328725,1.382744471,0.84542515,-0.685648666,-0.508597348,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,185.1415788,186.9396855,1.0,0.0,150,50,2,1320.0,1.399059841901685e-06,0.00081752066534821,1.7064294166586566e-08,-1.493798893759478e-08,-7.025326718816295,2.126305228991784e-09
COCCN1CCCN(CCN2C(=O)CN(C)C2=O)CC1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.852606851,-0.490720502,1.184117123,0.641070488,-0.580733787,-0.428270866,1.175135756,1.61281489,-0.706988308,-0.643313679,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,298.2004907,186.9396855,1.0,0.0,150,50,2,4704.0,7.350963932878547e-07,0.0006211394222217269,8.961626501200525e-09,-8.009891962447981e-09,-8.416098855618621,9.517345387525415e-10
COP(=O)(OC)OCCCCOCC(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.019088338,-1.067444679,0.539104035,-0.278684736,-1.174175523,-0.12255292,0.45189212,-0.010400743,-0.804126427,-0.466301459,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,254.1283105,186.9396855,1.0,0.0,150,50,2,3239.0,1.3943235172828184e-06,0.0007882569540046319,1.0428150077123376e-08,-9.218439007557762e-09,-7.620364266707029,1.209711069565616e-09
COCCCC1CN(C)CCC1=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.766700866,-0.471269348,1.002981057,1.043555166,-0.885913434,-0.088933914,1.271991928,1.081775005,-0.975293853,0.022437593,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,185.1415788,186.9396855,1.0,0.0,150,50,2,3538.0,8.971511945238006e-07,0.0006603990507780098,1.0364625940589545e-08,-9.217712764053387e-09,-8.036975206695413,1.1469131765361587e-09
